epoch,train_loss,train_recon_loss,train_kl_loss,train_dir_loss,valid_loss,valid_recon_loss,valid_kl_loss,l2_loss
89,246.57183837890625,207.73822021484375,18.486482620239258,4296.9814453125,,,,8.925009727478027
90,245.8682861328125,207.9963836669922,17.898521423339844,1209.1142578125,,,,8.991830825805664
91,250.3379669189453,213.10684204101562,17.417339324951172,23805.59375,,,,8.925824165344238
92,251.92178344726562,213.9400177001953,18.101848602294922,4650.27490234375,,,,8.858489036560059
93,252.905029296875,214.54193115234375,17.84485626220703,1880.9500732421875,,,,8.853955268859863
94,246.24473571777344,208.4652557373047,17.500125885009766,1211.7342529296875,,,,8.765419006347656
95,245.3599395751953,207.07595825195312,18.574050903320312,1377.87353515625,,,,8.757548332214355
96,243.09051513671875,206.95298767089844,16.691055297851562,1525.2498779296875,,,,8.729146003723145
97,246.41925048828125,209.92478942871094,17.13928985595703,2293.374267578125,,,,8.774273872375488
98,256.0860595703125,217.96865844726562,18.85200309753418,1926.71826171875,,,,8.723462104797363
99,250.38101196289062,214.25155639648438,17.43256187438965,1753.6336669921875,,,,8.688204765319824
100,243.9697265625,207.9176483154297,16.730783462524414,1219.55078125,,,,8.66805362701416
101,246.53590393066406,209.28396606445312,17.606990814208984,1656.630126953125,,,,8.635464668273926
102,241.3164520263672,204.787109375,17.391653060913086,1388.0240478515625,,,,8.571084022521973
103,242.74766540527344,205.39920043945312,17.735034942626953,1334.6085205078125,,,,8.527273178100586
104,246.23658752441406,208.79754638671875,17.511260986328125,1808.1492919921875,,,,8.495505332946777
105,241.71722412109375,204.2947235107422,18.145788192749023,1827.707763671875,,,,8.495094299316406
106,244.16796875,207.84716796875,17.189605712890625,1126.6063232421875,,,,8.463949203491211
107,245.28219604492188,208.4911346435547,17.55562400817871,2627.5673828125,,,,8.367764472961426
108,243.53179931640625,205.54058837890625,17.869945526123047,1088.74560546875,,,,8.377923011779785
109,250.89688110351562,214.97991943359375,16.685747146606445,1311.4859619140625,,,,8.40142822265625
110,238.237060546875,204.1333465576172,15.841070175170898,1218.030029296875,,,,8.322980880737305
111,237.95936584472656,203.65695190429688,15.349349021911621,2815.04150390625,,,,8.300521850585938
112,240.25692749023438,204.17376708984375,17.293306350708008,1301.3006591796875,,,,8.228693008422852
113,245.74581909179688,209.67404174804688,16.75737762451172,1531.72119140625,,,,8.24715805053711
114,243.29367065429688,207.20199584960938,17.668397903442383,3948.515869140625,,,,8.252137184143066
115,251.0013885498047,215.63450622558594,17.0327091217041,2042.1092529296875,,,,8.18795394897461
116,248.6939697265625,211.95703125,17.565153121948242,1604.8978271484375,,,,8.161959648132324
117,241.69937133789062,206.539794921875,16.676143646240234,1320.900146484375,,,,8.14577579498291
118,233.50184631347656,199.64625549316406,15.782238006591797,1096.2869873046875,,,,8.046048164367676
119,246.48193359375,211.25717163085938,16.09845733642578,1480.6475830078125,,,,8.00245189666748
120,236.4656524658203,201.82679748535156,16.469951629638672,1038.508544921875,,,,8.005236625671387
121,239.30479431152344,204.75611877441406,16.45383644104004,1139.494140625,,,,7.933516979217529
122,256.65191650390625,222.8914794921875,15.416571617126465,1374.8720703125,,,,7.936829566955566
123,243.39390563964844,209.2027587890625,16.073720932006836,1546.036376953125,,,,7.876876354217529
124,244.00030517578125,208.8986358642578,16.740299224853516,1297.1785888671875,,,,7.886629581451416
125,244.6580352783203,210.98342895507812,15.871858596801758,8924.2109375,,,,7.878546714782715
126,237.5489501953125,203.09182739257812,15.759632110595703,1808.189453125,,,,7.812383651733398
127,237.9086151123047,203.04519653320312,16.431753158569336,1595.2855224609375,,,,7.782732963562012
128,245.96861267089844,211.47901916503906,16.476457595825195,1242.8526611328125,,,,7.748131275177002
129,241.32852172851562,208.38438415527344,15.426042556762695,1948.9100341796875,,,,7.71142578125
130,237.9373779296875,204.48886108398438,15.558991432189941,1181.8968505859375,,,,7.714948654174805
131,238.29461669921875,204.625,15.506223678588867,1981.2542724609375,,,,7.708299160003662
132,239.15248107910156,205.07571411132812,16.01203155517578,1411.3240966796875,,,,7.7018561363220215
133,236.7263946533203,202.00100708007812,16.090343475341797,1297.5123291015625,,,,7.691128253936768
134,239.87400817871094,206.21153259277344,16.384014129638672,3524.314697265625,,,,7.677838325500488
135,243.0958251953125,207.69100952148438,17.20379638671875,1428.724853515625,,,,7.675487041473389
136,236.58360290527344,203.2453155517578,15.328978538513184,1797.94091796875,,,,7.674229621887207
137,234.51422119140625,202.0213165283203,15.289920806884766,1758.8292236328125,,,,7.599555969238281
138,234.1887969970703,201.83505249023438,14.681610107421875,1300.4337158203125,,,,7.583820819854736
139,240.85150146484375,208.6457977294922,14.567660331726074,1481.154541015625,,,,7.579451084136963
140,238.0375213623047,203.94313049316406,15.942024230957031,4111.99609375,,,,7.527892112731934
141,240.86767578125,206.91995239257812,16.128028869628906,1031.5810546875,,,,7.511508464813232
142,236.7310028076172,203.06405639648438,16.183338165283203,1500.458251953125,,,,7.479342460632324
143,233.3907470703125,200.88015747070312,15.348712921142578,1397.84033203125,,,,7.502269744873047
144,233.423583984375,200.77976989746094,15.066783905029297,1341.66796875,,,,7.4605937004089355
145,233.7000732421875,200.5725555419922,15.947879791259766,5223.25439453125,,,,7.380255222320557
146,233.94400024414062,200.69400024414062,15.728310585021973,1031.9132080078125,,,,7.3140459060668945
147,232.7572784423828,199.99021911621094,15.463289260864258,1881.886962890625,,,,7.318423748016357
148,233.9599609375,201.51199340820312,14.849595069885254,1123.7938232421875,,,,7.3023762702941895
149,240.75613403320312,208.49563598632812,15.306706428527832,2168.021484375,,,,7.337100028991699
150,238.53810119628906,205.19717407226562,16.3571834564209,1684.2884521484375,,,,7.314576625823975
151,236.69711303710938,203.85142517089844,15.497145652770996,1772.61962890625,,,,7.30245304107666
152,234.83741760253906,201.5684051513672,15.930908203125,1011.2332153320312,,,,7.284372329711914
153,232.52586364746094,200.63360595703125,14.651325225830078,1450.6910400390625,,,,7.271657943725586
154,235.30416870117188,202.27967834472656,15.522533416748047,1349.015380859375,,,,7.256354808807373
155,234.0896453857422,201.2596435546875,15.907829284667969,1822.4827880859375,,,,7.195396423339844
156,234.24798583984375,201.8526153564453,15.246855735778809,2340.465087890625,,,,7.208462715148926
157,238.59312438964844,205.99732971191406,15.35959529876709,1085.1756591796875,,,,7.191772937774658
158,250.34915161132812,217.6691131591797,15.580002784729004,2781.6240234375,,,,7.194894313812256
159,241.04632568359375,207.7346954345703,15.851064682006836,1395.370361328125,,,,7.151170253753662
160,240.4939727783203,208.26382446289062,15.238117218017578,1486.0364990234375,,,,7.128574848175049
161,229.9202423095703,198.7333984375,14.681392669677734,1146.55908203125,,,,7.132582664489746
162,236.68170166015625,204.92727661132812,15.483770370483398,1624.6651611328125,,,,7.081187725067139
163,231.39501953125,199.8408203125,15.09600830078125,1297.2462158203125,,,,7.082324981689453
164,231.82086181640625,200.01283264160156,15.320951461791992,1334.3939208984375,,,,7.0537109375
165,237.9331817626953,204.8077850341797,16.424955368041992,1151.0245361328125,,,,7.026760101318359
166,231.3728485107422,198.51077270507812,15.60606575012207,4298.685546875,,,,7.026866436004639
167,235.31304931640625,202.60955810546875,16.082332611083984,1479.1893310546875,,,,6.99753475189209
168,231.5223388671875,200.35072326660156,14.830951690673828,1127.76416015625,,,,6.981502532958984
169,232.2523193359375,200.7152862548828,15.161661148071289,1332.3826904296875,,,,6.975775241851807
170,236.84742736816406,204.00502014160156,16.115198135375977,2001.0423583984375,,,,6.93886137008667
171,226.24148559570312,193.8714141845703,15.734542846679688,1125.614013671875,,,,6.917933464050293
172,227.21482849121094,194.69537353515625,15.484381675720215,2086.87744140625,,,,6.940280437469482
173,230.18545532226562,198.80352783203125,14.949604988098145,1705.8509521484375,,,,6.928737163543701
174,232.25401306152344,200.1753387451172,15.561636924743652,3402.773193359375,,,,6.939533233642578
175,236.5259552001953,203.5040283203125,16.169702529907227,1299.1590576171875,,,,6.901895046234131
176,229.57998657226562,197.72332763671875,15.446478843688965,2356.856201171875,,,,6.854701042175293
177,230.14097595214844,198.4493865966797,14.780710220336914,2324.28125,,,,6.844612121582031
178,242.06394958496094,210.04400634765625,14.970490455627441,969.2833251953125,,,,6.825152397155762
179,229.02426147460938,196.3654327392578,15.623109817504883,1243.551025390625,,,,6.826560974121094
180,227.57711791992188,196.18954467773438,15.016751289367676,1609.886474609375,,,,6.765791416168213
181,230.718017578125,199.81468200683594,14.499833106994629,1292.604736328125,,,,6.775348663330078
182,230.8000030517578,200.01617431640625,14.37303638458252,1149.9564208984375,,,,6.7728095054626465
183,228.75413513183594,197.58009338378906,14.656889915466309,1332.5675048828125,,,,6.762167930603027
184,231.30001831054688,198.47964477539062,15.769624710083008,1061.7305908203125,,,,6.698600769042969
185,235.4778289794922,203.78712463378906,14.877245903015137,1473.167236328125,,,,6.714739799499512
186,230.70050048828125,199.2681427001953,15.170265197753906,1344.827880859375,,,,6.675255298614502
187,225.5364532470703,194.48699951171875,14.877245903015137,1814.494384765625,,,,6.703953266143799
188,228.99050903320312,198.1145782470703,14.663455963134766,1629.8060302734375,,,,6.639492988586426
189,230.9776611328125,200.80657958984375,14.178633689880371,1146.877197265625,,,,6.639734268188477
190,231.76602172851562,200.53883361816406,15.450520515441895,1635.237060546875,,,,6.660677909851074
191,233.57919311523438,201.87692260742188,15.718074798583984,1928.6651611328125,,,,6.618423938751221
192,227.53114318847656,196.19207763671875,15.349968910217285,1680.1685791015625,,,,6.614279270172119
193,227.43203735351562,196.6512451171875,14.744742393493652,1417.090576171875,,,,6.637561321258545
194,228.12506103515625,197.29425048828125,14.295013427734375,1089.9710693359375,,,,6.611741065979004
195,226.95449829101562,197.50233459472656,13.665365219116211,2294.346923828125,,,,6.616745471954346
196,230.9717559814453,200.085205078125,14.95269775390625,1057.9315185546875,,,,6.601369857788086
197,228.60816955566406,197.58912658691406,14.944137573242188,1148.6553955078125,,,,6.597231388092041
198,227.79795837402344,197.33981323242188,14.4346342086792,969.8441772460938,,,,6.548349857330322
199,229.9376983642578,198.50315856933594,15.72922420501709,1366.15185546875,,,,6.539735317230225
