epoch,train_loss,train_recon_loss,train_kl_loss,train_dir_loss,valid_loss,valid_recon_loss,valid_kl_loss,l2_loss
26,2125.088623046875,2120.092041015625,43.86663055419922,0.0,,,,3.4995391368865967
27,2154.948974609375,2150.17822265625,40.12543487548828,0.0,,,,3.5031166076660156
28,2142.69287109375,2137.861328125,36.89452362060547,0.0,,,,3.5077366828918457
29,2142.00634765625,2137.11083984375,36.16810989379883,0.0,,,,3.5150668621063232
30,2130.31884765625,2125.20263671875,38.42890167236328,0.0,,,,3.52388072013855
31,2116.65185546875,2111.412353515625,39.3336296081543,0.0,,,,3.5303688049316406
32,2123.227783203125,2117.885498046875,38.347625732421875,0.0,,,,3.5333826541900635
33,2106.610107421875,2101.35595703125,35.89693069458008,0.0,,,,3.536693572998047
34,2111.12939453125,2105.74853515625,36.08933639526367,0.0,,,,3.5418083667755127
35,2102.07568359375,2097.13623046875,31.9400577545166,0.0,,,,3.5454633235931396
36,2089.277587890625,2084.27099609375,30.521398544311523,0.0,,,,3.5516841411590576
37,2093.678466796875,2088.470703125,30.907970428466797,0.0,,,,3.5565266609191895
38,2083.661865234375,2078.51416015625,30.492326736450195,0.0,,,,3.5615150928497314
39,2076.776611328125,2071.350341796875,29.18562889099121,0.0,,,,3.5676751136779785
40,2057.615478515625,2052.156005859375,28.738174438476562,0.0,,,,3.572122812271118
41,2042.965087890625,2037.222900390625,31.214643478393555,0.0,,,,3.575144052505493
42,2054.4443359375,2047.8519287109375,31.35361671447754,0.0,,,,3.5787856578826904
43,2066.85009765625,2059.74365234375,35.11655807495117,0.0,,,,3.584397315979004
44,2038.269775390625,2031.393310546875,31.797815322875977,0.0,,,,3.5862505435943604
45,2046.3858642578125,2039.2020263671875,31.124814987182617,0.0,,,,3.586702585220337
46,2048.547119140625,2041.628173828125,31.37796974182129,0.0,,,,3.5896718502044678
47,2031.3255615234375,2024.817138671875,29.198015213012695,0.0,,,,3.593535900115967
48,2051.427001953125,2042.3287353515625,31.245052337646484,0.0,,,,3.598205804824829
49,2023.675537109375,2016.022705078125,31.921716690063477,0.0,,,,3.6021718978881836
50,2041.1265869140625,2032.7135009765625,28.227628707885742,0.0,,,,3.605983257293701
51,2059.3076171875,2050.925537109375,31.82997703552246,0.0,,,,3.6131012439727783
52,2051.91748046875,2042.8248291015625,36.555625915527344,0.0,,,,3.6213314533233643
53,2048.17138671875,2038.7926025390625,37.13042449951172,0.0,,,,3.6266071796417236
54,2045.0445556640625,2037.1185302734375,30.821147918701172,0.0,,,,3.6291394233703613
55,2082.640380859375,2031.9122314453125,30.867937088012695,0.0,,,,3.6319024562835693
56,2043.3258056640625,2032.5615234375,41.39481735229492,0.0,,,,3.6348557472229004
57,2017.203369140625,2005.577880859375,44.51759719848633,0.0,,,,3.6385622024536133
58,1988.2022705078125,1975.970947265625,40.043296813964844,0.0,,,,3.642158031463623
59,1997.8887939453125,1987.0589599609375,38.921905517578125,0.0,,,,3.6458921432495117
60,2014.851806640625,2004.499755859375,36.03813934326172,0.0,,,,3.649582624435425
61,2004.7637939453125,1995.3277587890625,32.15950393676758,0.0,,,,3.655409097671509
62,2007.1063232421875,1997.9208984375,29.701765060424805,0.0,,,,3.6599154472351074
63,2001.5531005859375,1992.62890625,27.847124099731445,0.0,,,,3.6642282009124756
64,2004.490478515625,1996.1744384765625,25.62253761291504,0.0,,,,3.663679361343384
65,1987.4012451171875,1979.1484375,24.027297973632812,0.0,,,,3.666156530380249
66,2008.1236572265625,1998.8995361328125,24.797683715820312,0.0,,,,3.6716349124908447
67,1997.9085693359375,1987.972900390625,28.980792999267578,0.0,,,,3.6748013496398926
68,2024.6673583984375,2014.191650390625,30.314559936523438,0.0,,,,3.677435874938965
69,2014.948486328125,2005.357421875,26.46978187561035,0.0,,,,3.680861234664917
70,1978.9093017578125,1969.618896484375,24.903095245361328,0.0,,,,3.6882247924804688
71,1989.8604736328125,1980.22265625,24.474699020385742,0.0,,,,3.6926701068878174
72,1992.310302734375,1982.3841552734375,26.000043869018555,0.0,,,,3.6968801021575928
73,1997.7718505859375,1987.3682861328125,27.567428588867188,0.0,,,,3.700620412826538
74,1978.696533203125,1967.9169921875,28.541425704956055,0.0,,,,3.703603982925415
75,1964.7586669921875,1954.7225341796875,26.19525718688965,0.0,,,,3.7081944942474365
76,1993.3287353515625,1983.4337158203125,23.94730567932129,0.0,,,,3.713416814804077
77,1983.6820068359375,1974.4075927734375,22.07352638244629,0.0,,,,3.716062068939209
78,1974.067626953125,1962.291015625,21.56752586364746,0.0,,,,3.7188313007354736
79,1991.140380859375,1979.9566650390625,27.224939346313477,0.0,,,,3.7193527221679688
80,1964.8463134765625,1953.9522705078125,25.649166107177734,0.0,,,,3.720939874649048
81,1992.025146484375,1981.604248046875,23.797780990600586,0.0,,,,3.7237558364868164
82,1961.242431640625,1951.304443359375,21.954256057739258,0.0,,,,3.7261769771575928
83,1962.393310546875,1952.507080078125,22.119062423706055,0.0,,,,3.729292869567871
84,1974.3785400390625,1964.0401611328125,22.333202362060547,0.0,,,,3.731600284576416
85,1959.9208984375,1949.596435546875,21.75046730041504,0.0,,,,3.734910011291504
86,1961.3560791015625,1951.8497314453125,19.64063835144043,0.0,,,,3.735377550125122
87,1970.929443359375,1960.107177734375,20.486284255981445,0.0,,,,3.7342536449432373
88,1994.490966796875,1983.7169189453125,21.80971336364746,0.0,,,,3.737393379211426
89,1965.605712890625,1954.489990234375,22.48091697692871,0.0,,,,3.7396295070648193
90,1981.181640625,1969.9195556640625,22.465608596801758,0.0,,,,3.744534969329834
91,1958.0496826171875,1946.794921875,22.353532791137695,0.0,,,,3.7498672008514404
92,1939.263671875,1928.1544189453125,21.727279663085938,0.0,,,,3.7528982162475586
93,1974.529296875,1958.897216796875,21.988222122192383,0.0,,,,3.75561785697937
94,1962.9210205078125,1950.8253173828125,23.744522094726562,0.0,,,,3.7585055828094482
95,1954.507080078125,1942.23046875,23.98695945739746,0.0,,,,3.7584121227264404
96,1947.0516357421875,1934.9541015625,23.315954208374023,0.0,,,,3.7579145431518555
97,1948.8489990234375,1937.241943359375,21.914325714111328,0.0,,,,3.7591779232025146
98,1956.886474609375,1943.4224853515625,22.334665298461914,0.0,,,,3.7600913047790527
99,1960.5589599609375,1946.7591552734375,26.447128295898438,0.0,,,,3.7611610889434814
100,1949.307373046875,1935.5211181640625,25.80746078491211,0.0,,,,3.762576103210449
101,1947.943115234375,1934.9508056640625,23.31744956970215,0.0,,,,3.7621827125549316
102,1938.1533203125,1925.9794921875,20.599267959594727,0.0,,,,3.7630443572998047
103,1966.8671875,1955.671630859375,17.961681365966797,0.0,,,,3.7624194622039795
104,1967.9210205078125,1956.4798583984375,17.020750045776367,0.0,,,,3.7625572681427
105,1949.7020263671875,1938.7672119140625,17.29427719116211,0.0,,,,3.7609174251556396
106,1957.9599609375,1947.341796875,16.296159744262695,0.0,,,,3.7596545219421387
107,1948.3094482421875,1937.4180908203125,16.160966873168945,0.0,,,,3.7589478492736816
108,1931.6832275390625,1921.154296875,16.16889762878418,0.0,,,,3.757370948791504
109,1970.9561767578125,1942.183349609375,16.186176300048828,0.0,,,,3.757246255874634
110,1948.388916015625,1936.883544921875,16.85553550720215,0.0,,,,3.75900936126709
111,1938.1900634765625,1925.6671142578125,19.22640609741211,0.0,,,,3.7591819763183594
112,1925.0806884765625,1912.0013427734375,20.04343032836914,0.0,,,,3.75799822807312
113,1953.2415771484375,1940.4722900390625,18.95624351501465,0.0,,,,3.758052349090576
114,1965.1373291015625,1950.3343505859375,17.33265495300293,0.0,,,,3.7562484741210938
115,1929.8184814453125,1917.4156494140625,17.407506942749023,0.0,,,,3.7568318843841553
116,1945.244140625,1932.7982177734375,17.489030838012695,0.0,,,,3.757821798324585
117,1954.229248046875,1942.0101318359375,16.807003021240234,0.0,,,,3.7569024562835693
118,1961.530517578125,1920.2518310546875,18.040586471557617,0.0,,,,3.757216453552246
119,1953.837890625,1940.1719970703125,19.39178466796875,0.0,,,,3.756330728530884
120,1938.806396484375,1925.1134033203125,19.25115966796875,0.0,,,,3.756239175796509
121,1948.6290283203125,1934.7884521484375,19.291019439697266,0.0,,,,3.7579429149627686
122,1938.731689453125,1925.7630615234375,16.922840118408203,0.0,,,,3.759559154510498
123,1941.2137451171875,1928.1109619140625,17.31464195251465,0.0,,,,3.758502244949341
124,1959.232666015625,1946.1846923828125,16.993364334106445,0.0,,,,3.757335662841797
125,2044.462646484375,1915.0311279296875,15.553658485412598,0.0,,,,3.756575107574463
126,1934.7423095703125,1921.5328369140625,16.519147872924805,0.0,,,,3.756944417953491
127,1926.2415771484375,1912.282470703125,18.03708267211914,0.0,,,,3.7559006214141846
128,1922.5687255859375,1908.9093017578125,17.09897804260254,0.0,,,,3.756425619125366
129,1911.949951171875,1898.2943115234375,16.505369186401367,0.0,,,,3.7578134536743164
130,1919.9786376953125,1906.3114013671875,16.391727447509766,0.0,,,,3.756495237350464
131,1922.595703125,1909.346435546875,15.291257858276367,0.0,,,,3.755145311355591
132,1942.2047119140625,1928.6353759765625,15.829981803894043,0.0,,,,3.753873586654663
133,1923.426025390625,1910.4295654296875,14.555007934570312,0.0,,,,3.75414776802063
134,1929.805908203125,1917.0963134765625,13.519340515136719,0.0,,,,3.753570318222046
135,1920.6044921875,1907.9952392578125,13.67191219329834,0.0,,,,3.7539103031158447
136,1906.2484130859375,1893.7432861328125,12.9082670211792,0.0,,,,3.7538866996765137
137,1900.9190673828125,1888.649169921875,12.599807739257812,0.0,,,,3.7529382705688477
138,1902.65625,1890.5419921875,12.057438850402832,0.0,,,,3.75104022026062
139,1915.623046875,1903.2828369140625,12.875275611877441,0.0,,,,3.749556541442871
140,1909.9600830078125,1897.5789794921875,12.867600440979004,0.0,,,,3.7472164630889893
141,1912.4510498046875,1900.53125,12.234362602233887,0.0,,,,3.746405839920044
142,1907.5189208984375,1895.5638427734375,11.907378196716309,0.0,,,,3.7444424629211426
143,1913.4188232421875,1901.5205078125,11.735295295715332,0.0,,,,3.742063283920288
144,1917.4691162109375,1905.064208984375,12.794344902038574,0.0,,,,3.739577054977417
145,1914.2852783203125,1901.212646484375,12.643275260925293,0.0,,,,3.7366325855255127
146,1925.854736328125,1912.148681640625,13.458219528198242,0.0,,,,3.732814311981201
147,1925.0836181640625,1911.6319580078125,13.098444938659668,0.0,,,,3.729792594909668
148,1916.3287353515625,1903.207763671875,12.941324234008789,0.0,,,,3.727739095687866
149,1908.238037109375,1894.9061279296875,13.191339492797852,0.0,,,,3.726409435272217
150,2068.778076171875,1904.2156982421875,12.806645393371582,0.0,,,,3.724078893661499
151,1915.967041015625,1901.4501953125,14.039512634277344,0.0,,,,3.7239372730255127
152,1911.9085693359375,1897.0174560546875,14.5585298538208,0.0,,,,3.7241549491882324
153,1907.7911376953125,1892.714111328125,14.726162910461426,0.0,,,,3.7225918769836426
154,1900.371337890625,1885.8411865234375,13.634808540344238,0.0,,,,3.7202417850494385
155,1902.6163330078125,1888.305908203125,13.072478294372559,0.0,,,,3.716299295425415
156,1904.9000244140625,1890.9752197265625,12.16546630859375,0.0,,,,3.714524745941162
157,1917.0108642578125,1903.4425048828125,11.427889823913574,0.0,,,,3.7152819633483887
158,1891.2442626953125,1877.8685302734375,11.23132038116455,0.0,,,,3.7152419090270996
159,1908.541259765625,1894.7913818359375,11.761262893676758,0.0,,,,3.7132227420806885
160,1907.6387939453125,1894.078369140625,11.335278511047363,0.0,,,,3.7116479873657227
161,1890.9652099609375,1877.399658203125,11.298840522766113,0.0,,,,3.710554361343384
162,1888.1158447265625,1874.307373046875,10.70361328125,0.0,,,,3.7087323665618896
163,1892.1202392578125,1878.7734375,10.621960639953613,0.0,,,,3.7048773765563965
164,1896.601806640625,1883.353515625,10.32763385772705,0.0,,,,3.7015488147735596
165,1873.8099365234375,1860.880859375,10.34743595123291,0.0,,,,3.7004361152648926
166,1892.9302978515625,1878.7615966796875,10.639071464538574,0.0,,,,3.6982104778289795
167,1900.3568115234375,1884.496826171875,10.404535293579102,0.0,,,,3.6953442096710205
168,1892.843017578125,1878.3763427734375,11.149212837219238,0.0,,,,3.6931569576263428
169,1901.216064453125,1886.4207763671875,11.571584701538086,0.0,,,,3.6916496753692627
170,1908.3782958984375,1893.3084716796875,11.768987655639648,0.0,,,,3.6910359859466553
171,1907.526123046875,1892.952880859375,10.981825828552246,0.0,,,,3.6905646324157715
172,1889.5687255859375,1874.7841796875,11.15037727355957,0.0,,,,3.6895499229431152
173,1895.760498046875,1881.1357421875,10.861722946166992,0.0,,,,3.6889495849609375
174,1876.8939208984375,1862.7918701171875,10.085371017456055,0.0,,,,3.688220977783203
175,1885.286376953125,1870.577392578125,10.876130104064941,0.0,,,,3.686706066131592
176,1892.0947265625,1877.879638671875,10.266931533813477,0.0,,,,3.684939384460449
177,1897.2320556640625,1883.0396728515625,10.015053749084473,0.0,,,,3.6826577186584473
178,1880.3260498046875,1866.012451171875,10.050811767578125,0.0,,,,3.680396795272827
179,1867.410400390625,1853.491943359375,9.420132637023926,0.0,,,,3.6792218685150146
180,1882.124755859375,1868.4815673828125,9.085992813110352,0.0,,,,3.677917957305908
181,1877.360107421875,1863.652099609375,9.0202054977417,0.0,,,,3.6752970218658447
182,1884.1259765625,1870.764892578125,8.420955657958984,0.0,,,,3.672656297683716
183,1889.030029296875,1875.7840576171875,8.48801326751709,0.0,,,,3.6717605590820312
184,1890.4739990234375,1876.994140625,8.751830101013184,0.0,,,,3.6696817874908447
185,1918.240234375,1890.5614013671875,10.179733276367188,0.0,,,,3.667830228805542
186,1883.1976318359375,1867.9453125,10.056485176086426,0.0,,,,3.6655449867248535
187,1886.462890625,1871.5074462890625,9.668188095092773,0.0,,,,3.664293050765991
188,1885.7618408203125,1870.7657470703125,9.636614799499512,0.0,,,,3.662320613861084
189,1875.6495361328125,1860.402099609375,9.757906913757324,0.0,,,,3.6618165969848633
190,1878.677490234375,1863.718994140625,9.375041007995605,0.0,,,,3.661050319671631
191,1892.486083984375,1877.4361572265625,9.483467102050781,0.0,,,,3.6584672927856445
192,1871.3812255859375,1856.276611328125,9.513799667358398,0.0,,,,3.655845880508423
193,1879.9134521484375,1864.736083984375,9.576700210571289,0.0,,,,3.6544673442840576
194,1885.8929443359375,1871.4599609375,8.597284317016602,0.0,,,,3.6530983448028564
195,1880.316650390625,1865.5966796875,8.88322639465332,0.0,,,,3.651946783065796
196,1889.749755859375,1874.791259765625,8.822660446166992,0.0,,,,3.649837017059326
197,1889.3250732421875,1874.2216796875,8.852212905883789,0.0,,,,3.6478395462036133
198,1983.160400390625,1870.140625,8.688851356506348,0.0,,,,3.646162271499634
199,1889.6387939453125,1874.6295166015625,8.709471702575684,0.0,,,,3.6446893215179443
200,1881.720947265625,1866.1197509765625,9.093974113464355,0.0,,,,3.643604278564453
201,1861.142578125,1845.7322998046875,8.892630577087402,0.0,,,,3.6421756744384766
202,1880.6351318359375,1865.056884765625,8.569284439086914,0.0,,,,3.640181303024292
203,1886.7728271484375,1871.2879638671875,8.778240203857422,0.0,,,,3.638131856918335
204,1883.501708984375,1868.1187744140625,8.546854019165039,0.0,,,,3.6374478340148926
205,1858.380126953125,1842.4267578125,9.451950073242188,0.0,,,,3.6365270614624023
206,1864.595458984375,1849.243896484375,8.712532997131348,0.0,,,,3.635486125946045
207,1880.3697509765625,1864.8836669921875,8.683648109436035,0.0,,,,3.6341543197631836
208,1868.0208740234375,1851.686767578125,8.687518119812012,0.0,,,,3.6319961547851562
209,1865.6593017578125,1850.2552490234375,8.181183815002441,0.0,,,,3.6300384998321533
210,1869.240234375,1853.7789306640625,8.063204765319824,0.0,,,,3.627683162689209
211,1876.6644287109375,1861.5614013671875,8.187535285949707,0.0,,,,3.6244192123413086
212,1858.4989013671875,1843.272216796875,8.02364444732666,0.0,,,,3.62137770652771
213,1875.4029541015625,1859.1375732421875,8.306134223937988,0.0,,,,3.619208574295044
214,1881.6566162109375,1865.606201171875,8.515925407409668,0.0,,,,3.6170990467071533
215,1873.4993896484375,1857.7991943359375,8.219378471374512,0.0,,,,3.6157243251800537
216,1863.267822265625,1847.1995849609375,8.844500541687012,0.0,,,,3.6147820949554443
217,1870.084716796875,1854.415283203125,8.548483848571777,0.0,,,,3.61248517036438
218,1878.1300048828125,1862.2469482421875,8.40959358215332,0.0,,,,3.610102653503418
219,1868.8736572265625,1853.2559814453125,8.301741600036621,0.0,,,,3.6069345474243164
220,1881.0582275390625,1865.8739013671875,8.352839469909668,0.0,,,,3.6053779125213623
221,1861.8563232421875,1841.269287109375,8.468673706054688,0.0,,,,3.604051351547241
222,1858.4322509765625,1841.275146484375,8.257347106933594,0.0,,,,3.6021666526794434
223,1881.061767578125,1864.5804443359375,8.158212661743164,0.0,,,,3.6001577377319336
224,1859.6422119140625,1843.046630859375,8.453250885009766,0.0,,,,3.5979104042053223
225,1872.4312744140625,1855.7022705078125,8.414430618286133,0.0,,,,3.5959270000457764
226,1860.1424560546875,1844.0130615234375,7.577434062957764,0.0,,,,3.593630313873291
227,1880.7884521484375,1864.662109375,7.4427666664123535,0.0,,,,3.5920510292053223
228,1868.8310546875,1852.7354736328125,7.379742622375488,0.0,,,,3.5906782150268555
229,1874.9583740234375,1858.8638916015625,7.443042278289795,0.0,,,,3.5881423950195312
230,1875.9615478515625,1860.0762939453125,6.80194091796875,0.0,,,,3.5858559608459473
231,1868.1158447265625,1852.5194091796875,6.876945495605469,0.0,,,,3.58410906791687
232,1877.0262451171875,1860.767822265625,7.08004093170166,0.0,,,,3.5830893516540527
233,1872.9295654296875,1857.4345703125,6.585712432861328,0.0,,,,3.581752061843872
234,1857.958984375,1841.8646240234375,7.30440092086792,0.0,,,,3.5798838138580322
235,1866.6644287109375,1850.4007568359375,7.112423896789551,0.0,,,,3.577096462249756
236,1865.9461669921875,1850.215087890625,7.219395637512207,0.0,,,,3.5742433071136475
237,1862.6019287109375,1846.5438232421875,7.358153820037842,0.0,,,,3.571643590927124
238,1861.026123046875,1845.338623046875,7.190178871154785,0.0,,,,3.5689468383789062
239,1858.0064697265625,1840.9393310546875,6.902839183807373,0.0,,,,3.565809488296509
240,1878.15625,1861.506103515625,7.433485507965088,0.0,,,,3.562462091445923
241,1874.8712158203125,1857.708984375,7.490592002868652,0.0,,,,3.5600860118865967
242,1871.7557373046875,1854.8966064453125,7.314398288726807,0.0,,,,3.558338165283203
243,1863.6072998046875,1846.4407958984375,7.566838264465332,0.0,,,,3.556459903717041
244,1858.4908447265625,1841.671875,7.376096248626709,0.0,,,,3.5540969371795654
245,1849.9093017578125,1832.898681640625,7.330474376678467,0.0,,,,3.551668643951416
246,1860.8009033203125,1844.6971435546875,6.7366790771484375,0.0,,,,3.5489134788513184
247,1848.040283203125,1832.138671875,6.54227352142334,0.0,,,,3.546994686126709
248,1850.2891845703125,1834.9542236328125,6.339443683624268,0.0,,,,3.545750379562378
249,1864.073486328125,1848.3104248046875,6.593842506408691,0.0,,,,3.543983221054077
250,1851.8294677734375,1836.333740234375,6.582579135894775,0.0,,,,3.5417611598968506
251,1859.9757080078125,1844.259521484375,7.133937358856201,0.0,,,,3.5385425090789795
252,1889.901123046875,1868.2806396484375,6.654710292816162,0.0,,,,3.5353026390075684
253,1849.4979248046875,1833.8768310546875,6.588885307312012,0.0,,,,3.5327625274658203
254,1846.791259765625,1830.6256103515625,6.508942127227783,0.0,,,,3.5307106971740723
255,1871.853271484375,1840.9364013671875,6.5123419761657715,0.0,,,,3.528433084487915
256,1866.0933837890625,1849.2669677734375,6.648974418640137,0.0,,,,3.526435613632202
257,1868.3470458984375,1851.6314697265625,6.5793938636779785,0.0,,,,3.524921417236328
258,1866.1981201171875,1849.2027587890625,6.966301918029785,0.0,,,,3.5229461193084717
259,1874.8839111328125,1857.785400390625,6.8487772941589355,0.0,,,,3.5206751823425293
260,1863.3612060546875,1846.066162109375,6.952999591827393,0.0,,,,3.5183680057525635
261,1859.332763671875,1842.7760009765625,6.672018527984619,0.0,,,,3.516810655593872
262,1861.1788330078125,1842.5811767578125,6.619935035705566,0.0,,,,3.515601873397827
263,1872.1971435546875,1855.2701416015625,6.686683177947998,0.0,,,,3.5139691829681396
264,1868.641357421875,1851.6007080078125,6.816154956817627,0.0,,,,3.511932373046875
265,1851.849365234375,1834.7357177734375,6.473453044891357,0.0,,,,3.5101208686828613
266,1842.0076904296875,1825.097900390625,6.410384654998779,0.0,,,,3.508540391921997
267,1866.7005615234375,1849.8212890625,6.596334934234619,0.0,,,,3.506398916244507
268,1850.8603515625,1833.872802734375,6.7786993980407715,0.0,,,,3.504307746887207
269,1847.6259765625,1828.4849853515625,6.946863651275635,0.0,,,,3.5023529529571533
270,1852.6710205078125,1835.5858154296875,7.042965412139893,0.0,,,,3.500335931777954
271,1847.7252197265625,1831.1351318359375,6.65976619720459,0.0,,,,3.4985594749450684
272,1861.310546875,1844.0943603515625,6.907772541046143,0.0,,,,3.4968481063842773
273,1874.2642822265625,1856.8934326171875,6.646538257598877,0.0,,,,3.4952409267425537
274,1848.9619140625,1832.562255859375,6.280108451843262,0.0,,,,3.4932708740234375
275,1859.007080078125,1843.1800537109375,6.165199279785156,0.0,,,,3.4915950298309326
276,1834.7052001953125,1817.4481201171875,6.424230098724365,0.0,,,,3.4899826049804688
277,1883.8717041015625,1844.9117431640625,6.32412052154541,0.0,,,,3.48830509185791
278,1849.882080078125,1833.894287109375,6.191466808319092,0.0,,,,3.4864907264709473
279,1861.0975341796875,1843.958740234375,6.562500476837158,0.0,,,,3.484560012817383
280,1856.478515625,1839.0838623046875,6.363089084625244,0.0,,,,3.4826674461364746
281,1850.7841796875,1833.7369384765625,6.207947731018066,0.0,,,,3.480443239212036
282,1854.3524169921875,1837.935302734375,6.13608980178833,0.0,,,,3.478464365005493
283,1853.281005859375,1836.908447265625,6.206396579742432,0.0,,,,3.476759672164917
284,1844.005859375,1827.895751953125,5.761604309082031,0.0,,,,3.474658250808716
285,1856.4378662109375,1839.6773681640625,6.4502105712890625,0.0,,,,3.47224497795105
286,1861.5142822265625,1837.3463134765625,5.71657133102417,0.0,,,,3.4701783657073975
287,1858.9246826171875,1837.5997314453125,6.61871337890625,0.0,,,,3.4681427478790283
288,1841.4207763671875,1824.183837890625,6.251633167266846,0.0,,,,3.466020345687866
289,1840.9088134765625,1824.592041015625,5.962576389312744,0.0,,,,3.4641528129577637
290,1850.904052734375,1834.207275390625,6.124459743499756,0.0,,,,3.462552785873413
291,1845.5233154296875,1828.704833984375,6.2014312744140625,0.0,,,,3.460575819015503
292,1858.9268798828125,1842.6116943359375,6.1392998695373535,0.0,,,,3.4591140747070312
293,1847.6153564453125,1831.630615234375,5.921595573425293,0.0,,,,3.458031177520752
294,1855.2574462890625,1839.654541015625,6.013480186462402,0.0,,,,3.456505537033081
295,1867.900146484375,1832.0775146484375,6.150440216064453,0.0,,,,3.455247163772583
296,1843.6556396484375,1825.5977783203125,6.044311046600342,0.0,,,,3.453423500061035
297,1858.9432373046875,1841.12109375,6.061441898345947,0.0,,,,3.4516773223876953
298,1849.557861328125,1832.8809814453125,6.140849590301514,0.0,,,,3.4502170085906982
299,1841.6724853515625,1824.5609130859375,6.1564621925354,0.0,,,,3.4483609199523926
300,1846.3021240234375,1829.616455078125,6.089003086090088,0.0,,,,3.446791887283325
301,1842.605224609375,1826.1109619140625,5.915073871612549,0.0,,,,3.4449353218078613
302,1846.867431640625,1830.4456787109375,5.95062255859375,0.0,,,,3.443563461303711
303,1851.1397705078125,1835.0794677734375,6.1355719566345215,0.0,,,,3.442145347595215
304,1847.1688232421875,1831.0240478515625,5.949885845184326,0.0,,,,3.4404642581939697
305,1861.3834228515625,1837.6934814453125,6.236598014831543,0.0,,,,3.4389429092407227
306,1837.4615478515625,1821.1090087890625,5.763251781463623,0.0,,,,3.437695264816284
307,1851.9842529296875,1835.575439453125,5.978415012359619,0.0,,,,3.436237096786499
308,1845.8284912109375,1829.546630859375,6.015864849090576,0.0,,,,3.43475079536438
309,1853.216552734375,1837.555908203125,5.839367866516113,0.0,,,,3.4335944652557373
310,1855.1234130859375,1839.7252197265625,5.656654357910156,0.0,,,,3.4322831630706787
311,1837.977294921875,1822.6697998046875,5.635566711425781,0.0,,,,3.4302501678466797
312,1832.9476318359375,1817.6287841796875,5.471451759338379,0.0,,,,3.4284183979034424
313,1856.6365966796875,1841.0594482421875,5.577733516693115,0.0,,,,3.4265098571777344
314,1849.7589111328125,1834.141357421875,5.674107074737549,0.0,,,,3.4244115352630615
315,1841.3011474609375,1826.3037109375,5.591179370880127,0.0,,,,3.422365665435791
316,1856.5870361328125,1841.0799560546875,5.589926242828369,0.0,,,,3.420740842819214
317,1846.8255615234375,1832.219482421875,5.90054178237915,0.0,,,,3.41934871673584
318,1846.705810546875,1831.168701171875,5.804569244384766,0.0,,,,3.4180190563201904
319,1844.572265625,1824.7659912109375,5.574939250946045,0.0,,,,3.416799545288086
320,1834.2161865234375,1819.3431396484375,5.902773857116699,0.0,,,,3.4155538082122803
321,1850.3927001953125,1834.1624755859375,5.952601432800293,0.0,,,,3.4142704010009766
322,1827.80078125,1812.064453125,5.649907112121582,0.0,,,,3.4128921031951904
323,1854.841552734375,1831.8065185546875,5.5982666015625,0.0,,,,3.4113266468048096
324,1841.9769287109375,1825.878662109375,5.420670509338379,0.0,,,,3.4096992015838623
325,1848.988037109375,1833.2083740234375,5.477890491485596,0.0,,,,3.408033847808838
326,1836.722412109375,1819.9906005859375,5.530880928039551,0.0,,,,3.4062390327453613
